Prod1Year
1.2712289802906864
-1.0859075358555959
-0.5229225604268982
-0.2527883234112654
-1.2710074661477069
-1.0469391294783095
0.052878590417067176
-0.5902809426799804
-1.1190442433666759
-0.34982508012686336
-0.8292901822585347
-0.9108435524495148
-0.6397825725908026
2.38092442268425
-0.10306284554401146
1.575065011916838
1.4322788036306902
1.249665256576109
-0.07324885017763043
0.3049978507025971
-0.05267967975806505
0.5780253336673556
-0.6459081167487172
0.7349839264074237
-0.4649446240244969
3.0610406520845825
-0.5858958667883368
0.6313695558543603
-0.6462923759763354
-0.14370390973563624
-1.0423506222308678
1.3150797392071225
-0.3429536209976899
0.06442897072959235
0.8408134383902864
-1.153378935528566
0.25140499019183943
-0.4291859123720217
-1.1140262699236612
-0.32792230415262286
